[0,6,3,7] 0,0,0,0,0,0,139506,112165
[0,6,4,0] 111905,0,0,0,0,0,139834,0
[0,6,4,1] 0,126520,0,0,0,0,139834,0
[0,6,4,2] 0,0,141116,0,0,0,139834,0
[0,6,4,3] 0,0,0,155704,0,0,139834,0
[0,6,4,4] 0,0,0,0,97277,0,139834,0
[0,6,4,5] 0,0,0,0,0,111905,139834,0
[0,6,4,6] 0,0,0,0,0,0,618571,0
[0,6,4,7] 0,0,0,0,0,0,139834,141116
[0,6,5,0] 125878,0,0,0,0,0,140050,0
[0,6,5,1] 0,111327,0,0,0,0,140050,0
[0,6,5,2] 0,0,125878,0,0,0,140050,0
[0,6,5,3] 0,0,0,140410,0,0,140050,0
[0,6,5,4] 0,0,0,0,111327,0,140050,0
[0,6,5,5] 0,0,0,0,0,96820,140050,0
[0,6,5,6] 0,0,0,0,0,0,534486,0
[0,6,5,7] 0,0,0,0,0,0,140050,125878
[0,6,6,0] 139345,0,0,0,0,0,140425,0
[0,6,6,1] 0,124879,0,0,0,0,140425,0
[0,6,6,2] 0,0,110453,0,0,0,140425,0
[0,6,6,3] 0,0,0,124879,0,0,140425,0
[0,6,6,4] 0,0,0,0,124879,0,140425,0
[0,6,6,5] 0,0,0,0,0,110453,140425,0
[0,6,6,6] 0,0,0,0,0,0,490554,0
[0,6,6,7] 0,0,0,0,0,0,140425,110453
[0,6,7,0] 154148,0,0,0,0,0,138938,0
[0,6,7,1] 0,139654,0,0,0,0,138938,0
[0,6,7,2] 0,0,125152,0,0,0,138938,0
[0,6,7,3] 0,0,0,110631,0,0,138938,0
[0,6,7,4] 0,0,0,0,139654,0,138938,0
[0,6,7,5] 0,0,0,0,0,125152,138938,0
[0,6,7,6] 0,0,0,0,0,0,566899,0
[0,6,7,7] 0,0,0,0,0,0,138938,96097
[0,7,0,0] 95663,0,0,0,0,0,0,0
[0,7,0,1] 0,110113,0,0,0,0,0,0
[0,7,0,2] 0,0,124550,0,0,0,0,0
[0,7,0,3] 0,0,0,138968,0,0,0,0
[0,7,0,4] 0,0,0,0,110113,0,0,0
[0,7,0,5] 0,0,0,0,0,124550,0,0
[0,7,0,6] 0,0,0,0,0,0,138968,0
[0,7,0,7] 0,0,0,0,0,0,0,153378
[0,7,1,0] 110266,0,0,0,0,0,0,153163
[0,7,1,1] 0,95762,0,0,0,0,0,153163
[0,7,1,2] 0,0,114931,0,0,0,0,203379
[0,7,1,3] 0,0,0,124230,0,0,0,203379
[0,7,1,4] 0,0,0,0,124757,0,0,153163
[0,7,1,5] 0,0,0,0,0,110266,0,153163
[0,7,1,6] 0,0,0,0,0,0,124230,203379
[0,7,1,7] 0,0,0,0,0,0,0,336865
[0,7,2,0] 126112,0,0,0,0,0,0,155328
[0,7,2,1] 0,111549,0,0,0,0,0,155328
[0,7,2,2] 0,0,96973,0,0,0,0,155328
[0,7,2,3] 0,0,0,114725,0,0,0,304581
[0,7,2,4] 0,0,0,0,140656,0,0,155328
[0,7,2,5] 0,0,0,0,0,126112,0,155328
[0,7,2,6] 0,0,0,0,0,0,111549,155328
[0,7,2,7] 0,0,0,0,0,0,0,428935
[0,7,3,0] 141380,0,0,0,0,0,0,153986
[0,7,3,1] 0,126782,0,0,0,0,0,153986
[0,7,3,2] 0,0,112165,0,0,0,0,153986
[0,7,3,3] 0,0,0,97535,0,0,0,153986
[0,7,3,4] 0,0,0,0,155970,0,0,153986
[0,7,3,5] 0,0,0,0,0,141380,0,153986
[0,7,3,6] 0,0,0,0,0,0,126782,153986
[0,7,3,7] 0,0,0,0,0,0,0,353218
[0,7,4,0] 111905,0,0,0,0,0,0,154332
[0,7,4,1] 0,126520,0,0,0,0,0,154332
[0,7,4,2] 0,0,141116,0,0,0,0,154332
[0,7,4,3] 0,0,0,155704,0,0,0,154332
[0,7,4,4] 0,0,0,0,97277,0,0,154332
[0,7,4,5] 0,0,0,0,0,111905,0,154332
[0,7,4,6] 0,0,0,0,0,0,126520,154332
[0,7,4,7] 0,0,0,0,0,0,0,678116
[0,7,5,0] 125878,0,0,0,0,0,0,154564
[0,7,5,1] 0,111327,0,0,0,0,0,154564
[0,7,5,2] 0,0,125878,0,0,0,0,154564
[0,7,5,3] 0,0,0,140410,0,0,0,154564
[0,7,5,4] 0,0,0,0,111327,0,0,154564
[0,7,5,5] 0,0,0,0,0,96820,0,154564
[0,7,5,6] 0,0,0,0,0,0,111327,154564
[0,7,5,7] 0,0,0,0,0,0,0,585527
[0,7,6,0] 139345,0,0,0,0,0,0,154957
[0,7,6,1] 0,124879,0,0,0,0,0,154957
[0,7,6,2] 0,0,110453,0,0,0,0,154957
[0,7,6,3] 0,0,0,124879,0,0,0,154957
[0,7,6,4] 0,0,0,0,124879,0,0,154957
[0,7,6,5] 0,0,0,0,0,110453,0,154957
[0,7,6,6] 0,0,0,0,0,0,96010,154957
